4696,0
4792,0
4888,0
4984,0
5016,0
4920,0
5016,0
4856,0
4920,0
4792,0
4888,0
4792,0
4856,0
4792,0
4792,0
4888,0
4856,0
4856,0
4760,0
4760,0
4760,0
4696,0
4856,0
4760,0
4728,0
4824,0
4760,0
4728,0
4856,0
4792,0
4792,0
4760,0
4792,0
4696,0
4632,0
4632,0
4728,0
4696,0
4664,0
4760,0
4664,0
4728,0
4664,0
4568,0
4600,0
4696,0
4664,0
4728,0
4664,0
4728,0
4504,0
4600,0
4600,0
4824,0
4824,0
4792,0
4824,0
4856,0
4824,0
4760,0
4664,0
4664,0
4664,0
4472,0
4440,0
4504,0
4472,0
4344,0
4376,0
4696,0
4952,0
4920,0
4472,0
4472,0
4440,0
4440,0
4344,0
4248,0
4280,0
4440,0
4792,0
4856,0
4824,0
4824,0
4984,0
5016,0
4824,0
4920,0
4888,0
4984,0
4920,0
4952,0
4952,0
4952,0
4888,0
4888,0
4888,0
4888,0
4824,0
4888,0
4856,0
4888,0
4920,0
4792,0
4824,0
4824,0
4792,0
4728,0
4920,0
4728,0
4760,0
4824,0
4856,0
4792,0
4696,0
4792,0
4696,0
4696,0
4600,0
4760,0
4664,0
4728,0
4760,0
4728,0
4792,0
4664,0
4728,0
4664,0
4632,0
4696,0
4664,0
4728,0
4728,0
4696,0
4696,0
4920,0
4856,0
3928,0
3992,0
4216,0
5208,0
5688,0
5176,0
5016,0
4952,0
4952,0
4888,0
4920,0
4920,0
4824,0
4920,0
4248,0
3448,0
3415,127
-4,127
-4,127
-4,127
-4,126
-4,126
-4,126
-4,126
-4,125
-4,125
-4,125
-4,125
-4,124
-4,124
-4,124
-4,124
-4,123
-4,123
-4,123
-4,123
-4,122
-4,122
-4,122
-4,122
-4,121
-4,121
-4,121
-4,121
-4,120
-4,120
-4,120
-4,120
-4,119
-4,119
-4,119
-4,119
-4,118
-4,118
-4,118
-4,118
-4,117
-4,117
-4,117
-4,117
-4,116
-4,116
-4,116
-4,116
-4,115
-4,115
-4,115
-4,115
-4,114
-4,114
-4,114
-4,114
-4,113
-4,113
-4,113
-4,113
-4,112
-4,112
-4,112
-4,112
-4,111
-4,111
-4,111
-4,111
-4,110
-4,110
-4,110
-4,110
-4,109
-4,109
-4,109
-4,109
-4,108
-4,108
-4,108
-4,108
-4,107
-4,107
-4,107
-4,107
-4,106
-4,106
-4,106
-4,106
-4,105
-4,105
-4,105
-4,105
-4,104
-4,104
-4,104
-4,104
-4,103
-4,103
-4,103
-4,103
-4,102
-4,102
-4,102
-4,102
-4,101
-4,101
-4,101
-4,101
-4,100
-4,100
-4,100
-4,100
-4,99
-4,99
-4,99
-4,99
-4,98
-4,98
-4,98
-4,98
-4,97
-4,97
-4,97
-4,97
-4,96
-4,96
-4,96
-4,96
-4,95
-4,95
-4,95
-4,95
-4,94
-4,94
-4,94
-4,94
-4,93
-4,93
-4,93
-4,93
-4,92
-4,92
